variable,variable_name,variable_url,spectra_type,subset,geo,model,model_path,model_summary,description,pca.model.mir,pca.model.visnir,pca.model_path,accuracy_plot_png,R_square,RSME,N,pca_plot_rds,model_wasabi_url,model_wasabi_size_MB,pca.model_wasabi_url
log..cec.ext_usda.4b1_cmolkg,"Cation Exchange Capacity (CEC), NH4OAc, pH 7.0",https://soilspectroscopy.github.io/ossl-manual/database.html#cec.ext_usda.4b1_cmolkg,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,"Ensemble ML model to predict Cation Exchange Capacity (CEC), NH4OAc, pH 7.0 using ossl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.696,0.496,26595,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..cec.ext_usda.4b1_cmolkg,"Cation Exchange Capacity (CEC), NH4OAc, pH 7.0",https://soilspectroscopy.github.io/ossl-manual/database.html#cec.ext_usda.4b1_cmolkg,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Cation Exchange Capacity (CEC), NH4OAc, pH 7.0 using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.927,0.227,33758,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..cec.ext_usda.4b1_cmolkg,"Cation Exchange Capacity (CEC), NH4OAc, pH 7.0",https://soilspectroscopy.github.io/ossl-manual/database.html#cec.ext_usda.4b1_cmolkg,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Cation Exchange Capacity (CEC), NH4OAc, pH 7.0 using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.924,0.236,17315,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..cec.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
bsat_usda.4b4_wpct,"Base saturation, NH4OAc, pH7",https://soilspectroscopy.github.io/ossl-manual/database.html#bsat_usda.4b4_wpct,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_kssl_na_v1_resultsFit.txt,"Ensemble ML model to predict Base saturation, NH4OAc, pH7 using kssl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.827,13.500,56018,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
bsat_usda.4b4_wpct,"Base saturation, NH4OAc, pH7",https://soilspectroscopy.github.io/ossl-manual/database.html#bsat_usda.4b4_wpct,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Base saturation, NH4OAc, pH7 using kssl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.836,13.600,29982,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
bsat_usda.4b4_wpct,"Base saturation, NH4OAc, pH7",https://soilspectroscopy.github.io/ossl-manual/database.html#bsat_usda.4b4_wpct,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,"Ensemble ML model to predict Base saturation, NH4OAc, pH7 using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.583,20.700,26315,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
bsat_usda.4b4_wpct,"Base saturation, NH4OAc, pH7",https://soilspectroscopy.github.io/ossl-manual/database.html#bsat_usda.4b4_wpct,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Base saturation, NH4OAc, pH7 using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.681,24.700,33008,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
bsat_usda.4b4_wpct,"Base saturation, NH4OAc, pH7",https://soilspectroscopy.github.io/ossl-manual/database.html#bsat_usda.4b4_wpct,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Base saturation, NH4OAc, pH7 using ossl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.588,32.800,17009,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bsat_usda.4b4_wpct/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
bd.od_usda.3b2_gcm3,Bulk density fine earth over dry in t/m3,https://soilspectroscopy.github.io/ossl-manual/database.html#bd.od_usda.3b2_gcm3,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_kssl_na_v1_resultsFit.txt,Ensemble ML model to predict Bulk density fine earth over dry in t/m3 using kssl data,mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.696,0.153,17714,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
bd.od_usda.3b2_gcm3,Bulk density fine earth over dry in t/m3,https://soilspectroscopy.github.io/ossl-manual/database.html#bd.od_usda.3b2_gcm3,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,Ensemble ML model to predict Bulk density fine earth over dry in t/m3 using kssl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.682,0.156,15134,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
bd.od_usda.3b2_gcm3,Bulk density fine earth over dry in t/m3,https://soilspectroscopy.github.io/ossl-manual/database.html#bd.od_usda.3b2_gcm3,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,Ensemble ML model to predict Bulk density fine earth over dry in t/m3 using ossl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.587,0.185,7484,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
bd.od_usda.3b2_gcm3,Bulk density fine earth over dry in t/m3,https://soilspectroscopy.github.io/ossl-manual/database.html#bd.od_usda.3b2_gcm3,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Bulk density fine earth over dry in t/m3 using ossl data,,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.7,0.158,16296,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
bd.od_usda.3b2_gcm3,Bulk density fine earth over dry in t/m3,https://soilspectroscopy.github.io/ossl-manual/database.html#bd.od_usda.3b2_gcm3,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Bulk density fine earth over dry in t/m3 using ossl data,mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.723,0.158,7272,/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/bd.od_usda.3b2_gcm3/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
